id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
2517,0.687042,udp,-,RST,6,8,78.0,446.0,20.174,254,254,2010.49,1436.041,2,1,13.079,15.503,1.27,3.345,255,3933181794,1036679717,0,0.08997,0.051236,0.007984,50.1,57.9,0,441.0,3,2,1,4,3,2,0,0,0,2,7,0,Normal,0
2518,0.311879,udp,smtp,ECO,9,6,241.0,129.0,3.004,31,254,3438.025,638.534,2,1,15.428,11.857,1.703,1.577,0,2815013299,4292801183,255,0.013453,0.017663,0.003407,119.2,73.3,1,103.0,2,2,1,2,0,2,0,0,0,5,0,0,Normal,0
2519,2.215585,tcp,dhcp,ECO,11,13,670.0,10.0,59.528,31,62,186.34,53.065,2,0,11.074,9.515,2.364,4.066,255,2481247810,2175461081,255,0.036132,0.003148,0.007626,1.8,35.9,1,464.0,2,5,2,0,2,2,0,0,0,3,3,0,Normal,0
2520,0.066184,tcp,http,CON,8,6,87.0,41.0,25.07,254,31,15.945,686.885,1,0,34.055,4.912,1.648,11.299,255,52994804,3206732927,255,0.003175,0.02056,0.003573,124.3,91.1,0,89.0,1,0,3,1,2,3,0,0,0,2,1,1,Normal,0
2521,0.960374,tcp,-,REQ,10,10,248.0,465.0,6.787,254,31,1899.896,81.042,1,0,7.763,3.187,2.816,2.502,255,996426219,415280971,0,0.018776,0.016542,0.062663,75.1,57.1,0,287.0,2,2,2,5,2,4,0,0,0,0,3,0,Normal,0
2522,0.102381,udp,http,CON,27,8,1428.0,137.0,7.007,62,31,354.767,419.279,0,0,8.295,3.72,5.214,5.668,0,2765342459,2713929814,255,0.019844,0.036039,0.031922,14.7,232.8,0,16.0,1,3,3,3,3,4,0,0,0,0,1,0,Generic,1
2523,0.489444,ospf,http,CON,15,10,641.0,545.0,18.425,31,62,1394.999,234.488,2,0,8.192,2.31,1.034,2.877,0,1932968326,1445553635,0,0.142863,0.011213,0.038704,46.4,11.2,1,43.0,3,0,2,1,3,2,0,0,0,1,6,1,Normal,0
2524,0.18878,udp,dns,INT,24,4,4715.0,838.0,58.507,254,128,708.801,433.35,0,0,29.493,10.335,0.711,1.155,255,3301495587,2304218347,0,0.054659,0.032957,0.003129,197.6,27.0,0,362.0,2,1,2,1,4,0,0,0,1,3,2,0,Generic,1
2525,0.340088,tcp,-,FIN,34,9,1358.0,581.0,34.414,31,128,87.904,860.16,2,1,5.783,7.171,1.376,13.015,0,1608293638,2039083244,0,0.014105,0.072381,0.007729,217.4,140.1,0,409.0,3,3,1,2,3,2,0,0,1,0,3,0,Reconnaissance,1
2526,0.071337,udp,ftp,FIN,13,4,1065.0,245.0,0.464,254,62,346.948,633.669,0,1,2.458,8.839,2.344,2.176,0,2079467952,730826069,0,0.043639,0.006399,0.007735,17.3,129.8,2,1187.0,2,4,0,2,0,3,0,0,0,1,5,0,Normal,0
2527,0.532718,tcp,-,REQ,30,7,4022.0,296.0,6.159,62,31,700.206,1030.327,3,4,22.183,5.594,2.865,4.077,0,1056389998,324878614,0,0.032655,0.033305,0.002687,541.2,25.8,0,32.0,1,1,2,3,0,2,0,0,1,3,5,0,Reconnaissance,1
2528,0.264494,tcp,ssh,RST,30,8,1406.0,428.0,34.209,128,31,702.228,439.64,1,1,2.258,36.345,7.972,1.379,0,3160090856,926902941,255,0.044957,0.002828,0.018661,7.5,75.5,0,52.0,0,3,1,0,1,1,0,0,1,3,2,0,Reconnaissance,1
2529,0.00194,tcp,dns,CON,26,7,1602.0,172.0,49.718,254,254,542.945,1797.773,1,0,16.501,5.63,5.889,10.645,0,1109126369,1691571100,255,0.113621,0.00396,0.01307,16.6,285.8,0,98.0,3,3,1,3,0,2,0,0,1,3,2,0,Fuzzers,1
2530,0.16628,tcp,-,REQ,34,9,263.0,186.0,5.643,62,128,812.679,1717.58,2,1,2.95,3.696,0.067,3.658,255,935080507,1038492789,255,0.021667,0.004694,0.048424,7.9,4.0,0,903.0,5,4,2,2,2,1,0,1,1,3,2,0,Generic,1
2531,0.001929,tcp,-,RST,23,5,1166.0,256.0,136.902,62,128,1327.615,811.551,2,0,13.173,3.927,3.806,2.278,0,3835806252,3218555292,0,0.029416,0.003983,0.00097,4.7,84.4,0,439.0,1,2,1,1,3,3,0,0,0,2,3,1,Generic,1
2532,0.086411,udp,dns,ECO,22,2,728.0,546.0,5.531,254,31,3314.222,597.695,1,3,41.229,4.818,0.458,0.204,0,1262437027,2288767163,255,0.033289,0.000433,0.007155,104.4,80.1,1,158.0,1,1,2,2,1,2,0,0,0,2,3,0,Generic,1
2533,0.866163,tcp,smtp,REQ,31,6,933.0,1517.0,18.791,31,254,582.913,133.321,0,0,3.404,20.208,11.641,25.868,0,2398830274,3379937961,255,0.044168,0.034449,8.2e-05,75.9,164.5,0,126.0,2,1,1,4,1,0,1,0,0,5,3,1,Exploits,1
2534,0.202289,udp,http,CON,7,11,190.0,75.0,30.227,254,254,14.678,1923.863,3,1,1.009,8.332,3.356,0.519,0,3686570965,2202282946,0,0.312233,0.0383,0.025557,20.2,16.3,1,295.0,1,3,2,0,2,3,0,1,0,3,3,0,Normal,0
2535,0.662657,icmp,ftp,RST,33,7,2631.0,299.0,24.003,62,31,719.585,403.088,1,2,17.355,8.303,2.434,3.308,0,1640006,2764847318,0,0.024715,0.030608,0.038046,131.6,168.1,1,195.0,3,0,0,3,3,0,0,0,0,1,1,1,Analysis,1
2536,0.725637,tcp,smtp,CON,24,6,2469.0,622.0,188.199,62,62,1160.089,347.478,2,0,12.24,5.004,0.847,1.493,255,297570530,1279712511,0,0.066451,0.019257,0.026474,48.2,53.1,0,146.0,5,2,1,0,1,3,0,0,0,0,5,0,Generic,1
2537,0.011688,tcp,dns,FIN,31,6,3106.0,96.0,34.206,128,254,775.838,1920.934,1,0,13.094,18.024,1.544,2.21,255,2417436151,436624094,255,0.016378,0.011541,0.00912,167.0,84.6,0,400.0,0,2,1,2,1,3,0,0,0,1,1,0,Exploits,1
2538,1.3807,udp,-,INT,10,5,1935.0,894.0,33.917,254,62,1405.99,202.94,0,1,3.044,27.176,3.873,2.221,0,3005410822,2389100694,0,0.10199,0.020544,0.070926,86.2,198.5,1,247.0,4,1,4,3,2,0,0,0,1,3,1,0,Normal,0
2539,0.244081,tcp,dns,CON,12,9,476.0,1047.0,58.313,62,254,250.912,239.83,1,0,5.458,11.95,0.407,2.507,255,3879932664,504348457,255,0.170018,0.01663,0.022642,448.6,0.2,0,351.0,5,2,2,1,3,1,0,0,0,1,6,0,Normal,0
2540,0.783739,tcp,http,FIN,9,7,1328.0,366.0,47.044,31,254,804.536,1456.972,2,1,6.857,3.85,1.405,14.013,0,3286203215,2130835445,255,0.028369,0.078596,0.013222,166.4,17.7,1,28.0,2,0,4,2,5,2,1,0,0,2,1,0,Normal,0
2541,0.241741,tcp,dhcp,FIN,10,7,173.0,519.0,38.538,128,31,147.437,1131.5,0,2,10.294,9.527,10.416,11.094,255,1019690898,1855728447,0,0.067903,0.001899,0.011352,13.1,4.8,0,276.0,1,2,2,5,1,3,0,0,1,3,6,0,Normal,0
2542,0.213147,udp,pop3,ECO,9,15,824.0,379.0,7.256,31,62,584.069,110.234,0,3,14.981,12.579,1.313,9.638,0,1618575668,3970115717,255,0.083562,0.024288,0.067853,234.3,7.5,2,252.0,1,5,5,5,1,2,0,0,1,2,6,0,Normal,0
2543,0.715212,udp,ftp,RST,9,9,96.0,183.0,47.52,254,254,747.23,424.319,2,2,10.707,12.622,0.736,2.764,255,2317005258,3064761777,255,0.010894,0.014084,0.037353,42.8,131.5,0,83.0,3,1,0,2,1,5,0,0,1,0,3,0,Normal,0
2544,1.317467,udp,http,RST,10,7,103.0,158.0,0.905,62,31,281.519,466.58,1,3,1.118,11.048,0.311,2.572,255,2209860727,3250632354,255,0.017708,0.03817,0.056624,161.4,51.7,0,188.0,4,2,1,3,2,3,0,1,0,3,1,0,Normal,0
2545,0.401721,udp,http,FIN,11,4,698.0,48.0,51.028,62,254,50.606,230.494,0,0,4.214,1.106,0.016,5.163,0,3835405215,3997301633,0,0.021789,0.030218,0.00065,187.2,77.5,0,115.0,4,4,5,3,4,2,1,0,1,0,6,0,Normal,0
2546,0.011759,tcp,ssh,RST,15,5,1374.0,637.0,4.03,128,62,1159.781,1284.314,2,2,2.822,12.172,3.338,2.954,255,2782538743,577157057,255,0.070848,0.007816,0.040647,96.2,2.7,1,23.0,2,3,3,2,1,2,0,0,1,2,0,0,Normal,0
2547,0.340264,udp,dhcp,INT,21,4,179.0,502.0,55.974,31,254,186.077,190.317,0,1,0.406,16.245,4.047,0.809,0,1746780803,726393761,255,0.043936,0.003813,0.011861,71.8,219.0,0,31.0,4,1,5,2,2,4,0,0,0,3,6,1,Analysis,1
2548,0.168283,icmp,ftp,RST,5,8,753.0,163.0,78.424,254,254,49.021,1486.179,0,0,0.595,1.502,4.051,6.214,0,449294343,4243901353,255,0.030503,0.006397,0.009288,3.3,74.6,0,190.0,1,1,2,1,3,2,0,0,1,5,4,0,Normal,0
2549,0.385235,tcp,ssh,INT,15,7,164.0,457.0,28.161,31,128,1944.571,444.133,0,1,2.222,2.511,3.134,3.588,0,1056941401,3590221577,255,0.001672,0.007294,0.015205,16.7,6.5,0,26.0,1,1,2,2,1,1,0,0,0,0,1,0,Normal,0
2550,0.261244,ospf,http,CON,13,9,1251.0,621.0,33.451,254,128,731.718,1501.322,1,2,16.545,1.694,4.187,7.906,0,3154828726,2282285126,255,0.099757,0.027751,8.1e-05,63.6,34.6,0,22.0,1,4,2,0,4,1,0,0,0,2,2,0,Normal,0
2551,0.131223,icmp,dhcp,CON,4,15,95.0,122.0,57.09,128,31,548.774,472.902,0,1,2.89,12.488,0.836,1.302,0,1187667720,436854626,0,0.000839,0.002727,0.029917,108.2,27.2,1,18.0,6,0,0,0,1,3,0,0,0,2,4,0,Normal,0
2552,0.023536,tcp,ftp,FIN,9,8,1317.0,61.0,36.567,254,62,239.844,1344.213,0,0,14.882,4.261,1.835,3.843,0,1896713566,4068656247,255,0.100683,0.006358,0.050475,364.7,8.5,0,130.0,6,1,3,2,3,3,0,1,0,3,3,0,Normal,0
2553,0.008988,tcp,-,RST,33,4,1138.0,36.0,43.825,254,62,303.39,404.899,2,2,8.323,2.444,7.912,2.964,255,1347144743,3044444258,255,0.068154,0.021676,0.035318,10.4,50.3,0,715.0,5,3,1,3,2,2,0,1,1,2,5,1,Generic,1
2554,0.603971,tcp,dhcp,INT,30,10,870.0,14.0,30.369,128,62,448.183,1193.912,1,2,6.322,24.87,9.281,0.906,0,3503496498,4019085052,0,0.020805,0.013943,0.003567,180.0,3.3,1,87.0,5,4,1,4,1,1,0,0,0,0,0,0,Analysis,1
2555,0.222786,udp,dhcp,RST,13,9,15.0,106.0,55.224,31,31,1170.584,39.417,2,0,10.34,16.625,0.488,4.412,0,229235026,3371457747,255,0.048641,0.005077,0.040267,60.5,47.4,1,1153.0,2,2,4,3,0,1,0,0,0,1,1,0,Normal,0
2556,1.330636,tcp,dns,RST,29,10,882.0,665.0,24.042,62,254,103.738,431.196,3,0,20.629,2.035,0.352,10.803,255,1356300566,4153833821,255,0.007619,0.001575,0.004202,20.6,202.3,0,26.0,6,4,1,0,5,2,0,0,0,2,5,0,Exploits,1
2557,1.610004,tcp,dhcp,CON,14,7,109.0,28.0,52.67,254,62,2942.28,106.248,0,1,4.584,36.91,3.039,1.253,255,1487425615,4139087559,0,0.003495,0.002336,0.005978,176.1,265.5,0,104.0,2,0,1,2,0,3,0,0,0,0,2,0,Normal,0
2558,0.652518,udp,http,CON,8,6,305.0,502.0,3.819,128,128,109.125,331.065,1,0,1.526,6.829,0.51,2.863,255,1155424322,2293229889,0,0.069659,0.024045,0.012451,7.6,51.0,0,220.0,4,3,0,1,6,5,0,0,0,4,4,0,Normal,0
2559,0.432005,icmp,ftp,FIN,13,8,966.0,483.0,1.599,31,62,618.461,11.386,1,2,37.974,4.053,2.427,0.789,0,2533054058,717739913,255,0.129395,0.046291,0.017914,109.1,13.2,0,54.0,1,2,1,3,1,2,0,0,0,1,5,0,Normal,0
2560,0.155049,udp,smtp,FIN,7,11,2487.0,199.0,26.043,254,254,2143.103,241.041,0,0,1.224,2.453,8.286,2.281,0,3102188517,3359684210,0,0.01621,0.010261,0.011238,92.4,47.3,0,15.0,6,2,3,2,0,2,0,0,0,3,3,1,Normal,0
2561,0.289506,udp,smtp,ECO,31,4,804.0,472.0,8.63,254,62,44.345,472.608,0,1,3.39,5.337,0.388,0.076,0,1782486610,4141414342,255,0.007195,0.005358,0.012597,105.4,52.3,0,121.0,2,1,5,3,4,4,0,0,2,1,3,0,Generic,1
2562,0.405264,tcp,dns,REQ,31,5,2593.0,646.0,93.094,31,31,1020.226,108.411,1,2,17.897,8.321,3.251,16.723,255,2951194094,3792942479,0,0.037434,0.010052,0.008947,149.9,39.0,0,408.0,4,2,0,2,2,1,0,0,0,1,1,0,Generic,1
2563,1.073493,tcp,pop3,INT,22,4,1330.0,975.0,12.694,31,31,567.488,2.031,1,1,2.913,6.595,1.896,0.892,255,3447538136,3393070768,0,0.020337,0.017558,0.027375,20.3,29.5,0,218.0,2,1,3,1,1,3,0,0,1,4,6,0,Exploits,1
2564,0.506114,udp,pop3,CON,11,6,550.0,43.0,26.825,62,128,125.818,308.955,0,1,21.849,38.491,7.255,4.825,0,3136720247,3676091864,0,0.039129,0.004861,0.002394,31.2,54.0,1,86.0,7,0,4,4,2,1,0,0,1,3,2,0,Normal,0
2565,0.143538,tcp,-,REQ,26,4,1252.0,176.0,8.372,254,254,3471.438,87.216,0,1,10.333,16.196,0.672,18.122,255,3966910828,4094540237,0,0.000208,0.032452,0.002846,122.3,103.9,0,159.0,3,4,3,1,4,2,0,0,2,4,0,0,Generic,1
2566,0.249449,tcp,dhcp,REQ,12,8,1180.0,185.0,37.66,128,254,2257.844,229.121,4,1,4.471,3.64,7.227,4.732,255,1366761162,3097044176,0,0.005184,0.001916,0.04461,82.1,205.7,0,464.0,4,2,5,1,2,1,0,0,0,1,3,0,Normal,0
2567,1.630646,ospf,http,CON,9,8,1103.0,557.0,179.339,128,31,1016.582,1254.436,2,0,2.481,15.555,0.036,9.086,0,1525918032,778224175,255,0.068691,0.022368,0.013743,96.4,1.2,0,337.0,5,1,2,0,2,1,0,0,0,2,2,0,Normal,0
2568,0.123939,tcp,smtp,FIN,7,9,480.0,88.0,3.841,62,62,1237.73,387.75,2,0,2.104,15.965,10.247,0.987,0,4147671385,3869220550,0,0.000568,0.002969,0.009586,229.7,47.0,1,332.0,6,1,2,1,0,0,0,0,0,3,6,0,Normal,0
2569,0.68849,udp,dns,INT,31,12,589.0,29.0,35.281,62,128,1276.116,2212.331,0,0,7.876,0.963,3.538,7.209,0,2254270567,3494220858,255,0.041332,0.050929,0.00667,110.7,41.6,0,39.0,1,1,4,0,1,1,0,0,0,2,3,0,Generic,1
2570,0.08485,udp,dns,REQ,30,8,647.0,813.0,3.044,62,128,150.717,169.221,0,1,0.948,7.432,8.983,2.409,255,1322928878,2516698119,255,0.145506,0.032295,0.003461,19.2,178.7,2,284.0,1,2,2,4,2,6,0,0,0,1,2,0,Worms,1
2571,0.097509,udp,http,RST,10,7,109.0,63.0,102.823,254,31,284.187,838.958,0,0,8.757,19.671,7.259,7.389,255,1950141360,3739166329,0,0.005213,0.003145,0.003061,127.4,80.4,0,16.0,4,1,1,1,0,0,0,0,1,3,6,0,Normal,0
2572,1.138273,tcp,ftp,INT,43,7,2225.0,1120.0,135.449,254,62,36.928,1193.432,1,2,3.944,3.05,23.798,3.911,0,1216737791,2050562405,0,0.012214,0.010152,0.021815,96.1,99.4,0,391.0,4,2,1,3,2,3,0,0,1,1,1,1,Generic,1
2573,0.303712,tcp,-,FIN,20,6,1362.0,296.0,42.21,128,31,436.789,173.535,1,0,3.112,1.797,22.74,2.514,255,3482612949,232678370,0,0.02236,0.019453,0.008181,175.3,121.8,0,417.0,3,1,2,3,0,1,0,0,0,3,3,1,Exploits,1
2574,0.328878,tcp,dhcp,ECO,28,8,3344.0,301.0,22.691,62,31,1498.59,497.265,3,1,21.702,4.145,3.029,5.187,0,1620090935,1498012155,0,0.066355,0.010197,0.002457,194.7,165.5,0,132.0,3,1,3,6,1,3,0,0,0,1,4,0,Fuzzers,1
2575,0.198621,udp,http,INT,7,9,107.0,316.0,1.759,254,128,2195.316,1710.64,0,2,42.565,5.21,2.688,1.725,0,2447536024,1126380866,0,0.039227,0.042679,0.038501,53.5,158.4,2,350.0,2,2,2,1,2,1,0,0,0,2,6,0,Normal,0
2576,0.236029,tcp,dns,RST,32,12,2011.0,764.0,106.91,254,128,1426.739,508.92,1,1,0.878,5.601,1.415,1.201,255,175448548,1487733451,255,0.06195,0.005135,0.01545,153.1,37.0,1,547.0,1,2,0,3,2,2,0,0,1,4,1,0,Generic,1
2577,0.292703,tcp,http,FIN,32,9,5897.0,150.0,0.866,62,254,149.47,5065.336,1,1,1.47,10.754,0.205,9.039,0,488486147,2019135452,255,0.012008,0.030589,0.00407,7.4,7.2,1,212.0,4,3,2,1,1,2,0,0,0,1,1,0,Exploits,1
2578,0.126583,udp,http,FIN,31,9,1463.0,991.0,19.043,254,128,140.462,557.855,3,3,2.945,17.229,3.205,6.449,0,1821901557,639732491,0,0.018594,0.004813,0.006847,167.1,5.2,1,26.0,4,3,1,2,4,3,0,0,0,2,1,0,DoS,1
2579,0.107986,tcp,dns,FIN,6,7,22.0,966.0,27.802,128,254,576.764,1361.068,2,0,4.697,39.235,8.825,5.008,255,3377937119,4097235312,255,0.084552,0.027604,0.017922,839.3,247.6,0,17.0,5,2,3,6,2,1,0,0,0,2,3,0,Normal,0
2580,0.770426,tcp,dhcp,RST,27,5,559.0,299.0,36.788,254,62,177.353,1087.262,1,1,41.403,2.905,8.591,3.988,255,401398671,3313394937,255,0.02371,0.017876,0.001394,167.2,66.1,0,42.0,2,2,2,0,0,0,0,0,0,1,1,0,Reconnaissance,1
2581,0.196972,tcp,dns,CON,7,2,159.0,298.0,25.306,128,62,25.552,38.271,1,2,12.948,17.214,1.382,0.17,0,3197083878,1540453698,0,0.045589,0.007263,0.020489,83.0,7.9,0,67.0,5,0,3,1,2,1,0,0,0,0,3,1,Normal,0
2582,0.311724,tcp,dhcp,RST,29,11,474.0,252.0,54.71,31,128,146.534,694.518,1,0,8.728,3.949,1.599,6.79,0,1033217001,2953304448,255,0.122046,0.00542,0.002471,47.5,53.4,0,101.0,3,2,3,3,0,3,1,0,1,2,3,0,Fuzzers,1
2583,1.591164,tcp,pop3,ECO,9,6,203.0,802.0,52.234,62,128,623.764,1022.67,1,0,59.93,6.463,4.379,2.525,0,2213110387,2957346574,255,0.04211,0.018377,0.030876,75.3,101.5,0,43.0,7,0,3,2,3,4,0,0,0,1,2,0,Normal,0
2584,0.015969,tcp,dns,REQ,10,4,448.0,1.0,25.862,254,62,55.215,1261.85,1,1,17.225,5.627,3.834,0.169,255,1172088464,284556044,255,0.047733,0.032076,0.030432,31.0,6.3,1,449.0,2,2,2,0,1,2,0,0,1,1,4,0,Normal,0
2585,0.154741,ospf,dhcp,ECO,11,11,366.0,558.0,130.734,31,31,855.027,1961.734,1,3,6.873,4.33,10.988,3.458,0,2160749511,1763811611,255,0.013857,0.111141,0.037294,34.8,28.7,1,530.0,2,3,2,2,2,0,0,1,0,1,2,0,Normal,0
2586,0.363167,ospf,ftp,ECO,8,6,730.0,1161.0,41.048,62,128,705.257,272.51,3,0,1.563,1.396,0.582,4.006,0,794703861,2820456253,0,0.020424,0.009506,0.040502,26.2,141.4,0,252.0,2,0,2,6,4,1,0,0,1,1,3,0,Normal,0
2587,1.023747,udp,smtp,RST,4,13,122.0,494.0,27.765,62,128,545.525,372.031,0,0,1.661,13.518,11.263,3.152,0,1797212690,2831874818,255,0.045742,0.066168,0.005373,14.9,136.9,0,337.0,5,4,1,2,2,1,1,0,1,1,4,0,Normal,0
2588,0.779534,udp,ssh,RST,13,5,845.0,366.0,2.086,31,128,535.894,625.846,1,0,0.88,23.342,0.445,6.096,255,2861038053,2868694096,255,0.012383,0.002538,0.060987,128.0,14.3,1,304.0,4,1,1,3,3,0,0,0,0,3,5,0,Normal,0
2589,1.073921,udp,smtp,REQ,12,8,255.0,267.0,29.954,254,128,497.556,227.546,0,0,2.566,4.381,0.48,5.172,255,1185164026,2150548913,0,0.033113,0.033082,0.012851,82.2,137.7,0,5.0,3,5,3,1,2,1,0,0,1,2,2,0,Normal,0
2590,0.161899,icmp,pop3,CON,4,10,756.0,94.0,98.515,254,31,2676.423,197.258,0,1,12.815,5.627,12.176,5.512,0,2945115467,595259871,255,0.031996,0.036765,0.031074,14.4,64.1,1,132.0,7,1,1,1,6,1,0,1,0,4,5,0,Normal,0
2591,0.39212,tcp,http,FIN,26,10,1294.0,14.0,122.805,128,254,689.671,2030.071,2,0,1.016,7.153,2.526,9.115,0,2561306265,571452541,0,0.093241,0.015055,0.076241,241.4,90.6,2,672.0,5,2,3,4,1,2,0,0,0,4,3,0,Exploits,1
2592,1.29774,tcp,dns,INT,40,6,1599.0,157.0,32.493,31,31,767.628,934.093,2,1,10.836,28.296,14.009,3.64,0,1691408515,3404114366,0,0.020364,0.022732,0.030077,9.3,53.4,0,109.0,1,1,1,1,2,4,0,0,0,1,2,0,DoS,1
2593,0.908657,udp,ssh,INT,37,8,3833.0,1372.0,64.785,128,31,857.412,1367.819,1,1,16.543,7.675,18.172,8.393,0,4162257318,1600580711,255,0.052056,0.006587,0.001529,26.3,241.2,0,245.0,2,3,4,1,3,1,0,2,0,0,4,0,Generic,1
2594,0.346055,ospf,ftp,INT,6,7,193.0,842.0,3.268,62,31,767.868,557.096,2,2,7.593,3.215,17.151,2.767,255,494050363,3140689577,0,0.00733,0.015594,0.006012,88.0,132.3,0,132.0,4,3,2,2,2,2,0,0,0,1,1,0,Normal,0
2595,0.045162,tcp,pop3,FIN,6,10,50.0,2.0,4.806,128,254,601.715,45.656,0,0,7.023,9.343,1.818,6.015,0,1487202050,1744226016,255,0.008497,0.019188,0.038118,50.5,63.3,0,53.0,5,0,1,0,1,4,0,0,0,3,2,0,Normal,0
2596,0.436471,tcp,ftp,REQ,24,10,4467.0,187.0,55.196,31,254,42.91,80.652,1,0,6.367,11.252,4.688,24.827,255,3486198095,1437559091,0,0.174125,0.017051,0.00301,104.5,48.2,1,94.0,1,7,0,2,2,2,0,0,0,2,4,0,Reconnaissance,1
2597,0.009049,tcp,ftp,INT,8,5,142.0,17.0,104.942,31,254,925.715,430.348,0,1,16.068,8.659,1.047,1.642,0,3118581661,1429335446,255,0.008803,0.00252,0.009912,56.0,17.6,0,60.0,2,2,1,1,2,0,0,1,1,1,1,0,Normal,0
2598,0.832597,tcp,ftp,ECO,12,10,934.0,226.0,22.655,31,62,807.424,1210.951,2,1,19.048,0.106,0.18,24.789,255,3626138404,1667444041,0,0.064872,0.007486,0.007642,28.9,47.0,0,517.0,4,3,0,1,2,2,0,1,0,2,2,0,Normal,0
2599,1.344503,udp,ssh,ECO,34,8,925.0,199.0,11.124,254,62,767.864,2258.671,0,1,9.091,2.061,8.443,4.464,0,1818660668,358171740,255,0.093626,0.004489,0.005964,28.7,78.5,0,232.0,5,1,1,0,1,2,0,0,1,2,2,0,Analysis,1
2600,0.68378,tcp,-,REQ,26,9,1190.0,350.0,92.393,31,254,500.711,2517.594,0,1,15.957,11.508,1.675,11.232,0,4234877828,2629729199,255,0.054268,0.023727,0.036943,34.1,122.5,0,369.0,8,4,0,4,1,1,0,0,0,3,2,0,Analysis,1
2601,0.158145,icmp,http,ECO,18,6,476.0,116.0,7.359,254,62,146.8,332.893,0,1,4.929,17.16,2.94,10.909,255,1743321365,4241919731,255,0.000983,0.066273,0.034719,21.5,255.0,1,98.0,3,4,2,0,1,2,0,1,0,2,5,0,Normal,0
2602,0.329417,udp,pop3,CON,23,6,2026.0,402.0,74.866,31,254,40.73,594.062,0,0,48.365,8.022,8.725,14.215,0,3852361141,2185894512,255,0.041386,0.002673,0.047714,1.2,29.3,0,21.0,2,0,2,4,1,3,0,0,0,3,6,0,Generic,1
2603,0.362224,tcp,http,ECO,12,9,624.0,948.0,11.704,62,62,2209.614,1300.118,0,1,9.816,0.023,24.106,6.786,0,3189947756,1571258782,255,0.001808,0.038055,0.000946,329.4,80.0,0,161.0,4,1,1,0,2,5,0,0,0,2,0,0,Normal,0
2604,0.214837,udp,-,ECO,28,5,1598.0,164.0,0.055,254,62,2592.182,2583.055,0,3,2.81,2.924,7.41,2.704,255,2468356504,1414826173,0,0.029122,3.2e-05,0.001752,33.5,244.6,0,97.0,4,3,2,3,1,1,0,1,0,1,5,0,Exploits,1
2605,1.02739,udp,ftp,FIN,8,12,436.0,36.0,9.651,254,254,2896.445,3802.481,0,2,13.118,5.864,1.065,0.406,0,2735990795,2219666825,0,0.082401,0.003298,0.015016,10.4,34.2,1,393.0,5,3,3,4,1,2,0,0,1,2,4,0,Normal,0
2606,0.213679,tcp,dns,RST,12,12,214.0,62.0,49.43,128,62,985.311,184.734,1,1,2.101,7.423,0.116,1.703,0,1526016858,2951881598,0,0.005628,0.007165,0.013302,34.0,8.8,1,276.0,6,0,1,2,2,1,0,0,1,1,3,0,Normal,0
2607,0.967649,tcp,-,INT,30,12,3047.0,86.0,21.289,62,254,489.893,501.895,0,2,35.545,3.621,0.186,0.091,0,2514086569,2517385392,0,0.141784,0.032822,0.034185,277.5,1.0,2,44.0,3,0,1,2,0,1,0,1,1,2,0,0,Generic,1
2608,0.396568,udp,pop3,CON,12,9,130.0,8.0,76.745,128,62,64.252,375.527,0,2,14.201,5.072,10.85,10.211,255,3499490835,3498237039,0,0.007203,0.00013,0.043639,33.1,109.8,0,403.0,2,4,2,0,2,2,0,1,0,2,3,1,Normal,0
2609,0.067294,tcp,-,INT,22,6,1608.0,391.0,12.991,31,128,496.134,526.914,1,2,0.744,13.352,0.056,2.321,255,3444385237,3053271267,0,0.000589,0.021382,0.011266,5.8,195.1,0,171.0,1,2,3,0,1,0,0,0,0,1,1,0,Generic,1
2610,1.085519,tcp,dns,ECO,12,5,2511.0,441.0,19.26,128,31,1855.707,1294.15,0,0,26.491,1.912,3.313,6.27,255,2449846349,715422098,0,0.029248,0.012383,0.060076,28.3,65.5,0,20.0,2,2,0,0,2,2,0,0,0,4,8,0,Normal,0
2611,0.345077,tcp,http,ECO,26,8,6081.0,66.0,0.118,31,254,3340.087,427.957,0,0,3.808,21.947,5.183,1.635,255,4134582452,2074016872,0,0.022809,0.037844,0.004304,23.9,46.3,0,144.0,1,1,0,3,0,2,0,0,1,1,3,1,DoS,1
2612,0.051618,tcp,ftp,INT,32,8,2611.0,271.0,108.706,254,62,86.455,356.879,2,0,17.126,18.66,4.177,9.344,0,4026998594,3693235144,0,0.003894,0.003813,0.013605,111.0,69.7,0,189.0,3,3,2,1,1,6,0,0,0,0,2,0,Fuzzers,1
2613,1.0855,udp,-,INT,9,9,108.0,134.0,76.303,31,128,359.364,660.234,0,0,2.661,1.722,3.392,7.025,0,2097661515,2240163353,255,0.026077,0.003252,0.014742,507.1,52.5,1,98.0,3,1,3,1,2,2,0,0,1,1,2,0,Normal,0
